dcid,year,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060375548022,2021,6038.959704650075,0.0
geoId/060377029012,2021,4957.2381716226455,0.0
geoId/060372742021,2021,2263.558310933249,0.0
geoId/060377029011,2021,5876.930253333024,0.0
geoId/060377029013,2021,12196.89020660907,0.0
geoId/060591101163,2021,4470.8885565225055,0.0
geoId/060591103041,2021,8186.94703929644,0.0
geoId/060591101102,2021,11149.51516605973,0.0
geoId/060590891023,2021,10120.915528171796,0.0
geoId/060372911301,2021,61.90350269231707,0.0
geoId/060377025012,2021,1641.9011139130926,0.0
geoId/060710046041,2021,6305.111812761325,53174.813027261225
geoId/060710046043,2021,4343.43862495387,16816.893461507327
geoId/060710047003,2021,2372.453291811946,11753.858086519807
geoId/060710046042,2021,5065.78428095697,16060.753782272048
geoId/060590992421,2021,5517.0980747682215,0.0
geoId/060591104011,2021,11649.472367443255,0.0
geoId/060591106035,2021,5184.96836108973,0.0
geoId/060590018014,2021,2756.3862762481426,0.0
geoId/060375041012,2021,6418.521119004397,0.0
geoId/060375040024,2021,3039.2754561229967,0.0
geoId/060375040023,2021,3207.371247312453,0.0
geoId/060375041011,2021,5453.6715239393425,0.0
geoId/060375041013,2021,3352.887734950233,0.0
geoId/060376208007,2021,2862.592479308892,0.0
geoId/060376208008,2021,4641.551394873567,0.0
geoId/060375519004,2021,3489.9315960508643,0.0
geoId/060375530002,2021,1993.891470135156,0.0
geoId/060710001093,2021,10431.561647105866,0.0
geoId/060710001094,2021,6788.078481320234,0.0
geoId/060710001161,2021,18213.63766639222,1661.6163906782472
geoId/060710001083,2021,6399.040904283476,0.0
geoId/060371041242,2021,609.5580312261776,0.0
geoId/060371032001,2021,51.4154099354978,0.0
geoId/060710006042,2021,7045.330545265589,0.0
geoId/060710006043,2021,7219.85041597174,0.0
geoId/060710006051,2021,7260.495794626883,0.0
geoId/060710005031,2021,4072.627341367121,0.0
geoId/060710006052,2021,5142.015674595789,0.0
geoId/060650449251,2021,7345.490488789559,0.0
geoId/060830001013,2021,6916.353703492332,0.0
geoId/060375440011,2021,11444.721682824676,0.0
geoId/060375440022,2021,5184.638759910682,0.0
geoId/060375440013,2021,2530.958788900027,0.0
geoId/060375440012,2021,2701.5090821756685,0.0
geoId/060375440014,2021,2623.7609903167167,0.0
geoId/060590756053,2021,11953.633593579649,10065.763718531633
geoId/060830029131,2021,13946.746336599848,0.0
geoId/060830029072,2021,6751.0627758208375,0.0
geoId/060590756041,2021,8767.030248723893,0.0
geoId/060710074071,2021,4769.966617441827,14538.641661572325
geoId/060374054001,2021,3345.463774190633,0.0
geoId/060372756031,2021,1989.403137958513,0.0
geoId/060590755051,2021,13220.442840650408,0.0
geoId/060650428001,2021,14346.170100580435,0.0
geoId/060650428002,2021,15256.729029622742,0.0
geoId/060650488001,2021,19101.036866329552,0.0
geoId/060376500015,2021,4258.658726229644,0.0
geoId/060376500044,2021,2480.255360322549,0.0
geoId/060375747001,2021,1267.1161216118371,0.0
geoId/060710067002,2021,2351.3254482994785,0.0
geoId/060710084034,2021,8808.339695407969,31882.125333533502
geoId/060590757031,2021,13912.43818064171,0.0
geoId/060590219142,2021,8364.08185836576,0.0
geoId/060375023012,2021,1741.740591140377,0.0
geoId/060375021001,2021,4875.402511230541,0.0
geoId/060375021003,2021,5543.924064970509,0.0
geoId/060375015011,2021,15852.813972410237,0.0
geoId/060375013006,2021,1958.1339439480807,0.0
geoId/060375532001,2021,2340.115126963551,0.0
geoId/060375435031,2021,8235.661272414858,0.0
geoId/060590112003,2021,3611.643388881825,0.0
geoId/060590111022,2021,5103.598774402143,0.0
geoId/060590110003,2021,1796.2947281728466,0.0
geoId/060590111011,2021,10930.69173831429,0.0
geoId/060590112004,2021,9157.258030050858,0.0
geoId/060590111021,2021,5138.70193525628,0.0
geoId/060710027051,2021,6517.316010041145,16319.643938490572
geoId/060710026022,2021,7036.788105601247,0.0
geoId/060710026023,2021,8744.923564402083,507.90354361556166
geoId/060710026024,2021,8676.386038284743,0.0
geoId/060710026021,2021,8489.981679525514,0.0
geoId/060710104232,2021,158679.90506177646,0.0
geoId/060710104233,2021,54901.94998181131,0.0
geoId/060375533003,2021,3085.684278150639,0.0
geoId/060710087041,2021,11580.94638003276,47654.34205106064
geoId/060374603021,2021,5714.142297598777,0.0
geoId/060374086311,2021,11339.20169706669,0.0
geoId/060374086252,2021,8316.687261276242,0.0
geoId/060374086313,2021,2442.9474980895943,0.0
geoId/060377001021,2021,1222.5980399588464,0.0
geoId/060371919011,2021,227.67220169015133,0.0
geoId/060377001011,2021,2800.091377675756,0.0
geoId/060375316023,2021,2959.5710505956317,0.0
geoId/060375315022,2021,2272.89883264346,0.0
geoId/060375315024,2021,961.696423487102,0.0
geoId/060375315021,2021,1333.001565637272,0.0
geoId/060375315023,2021,1110.1620906337334,0.0
geoId/060375549004,2021,9586.257509625704,0.0
geoId/060375548021,2021,9224.317044044024,0.0
geoId/060375549003,2021,2670.603805104787,0.0
geoId/060375549005,2021,4679.195830849922,0.0
geoId/060374803032,2021,3847.919297343569,0.0
geoId/060374803031,2021,2478.998063167082,0.0
geoId/060374803042,2021,2564.0220668567595,0.0
geoId/060590758073,2021,2667.5534270362587,0.0
geoId/060590757032,2021,10393.010791203344,0.0
geoId/060650444051,2021,22924.29150926933,80536.1190431393
geoId/060650444052,2021,74299.25648143589,169351.6149460744
geoId/060650444041,2021,69976.60252009032,99992.2786217918
geoId/060375433224,2021,4027.311886529981,0.0
geoId/060375433042,2021,7826.665935975285,0.0
geoId/060375433223,2021,9164.593467358309,0.0
geoId/060375433221,2021,5595.321889343225,0.0
geoId/060375433225,2021,4962.649498128824,0.0
geoId/060375433044,2021,4827.2705185842515,0.0
geoId/060374023012,2021,7918.616502127721,0.0
geoId/060374023041,2021,3763.08220851009,0.0
geoId/060290052017,2021,24769.90218784208,8702.97583447304
geoId/060374317001,2021,6190.486870905343,0.0
geoId/060590756075,2021,4685.155244202458,0.0
geoId/060590525244,2021,5438.1452116299015,0.0
geoId/060830004003,2021,3034.743712776637,0.0
geoId/060830006001,2021,5850.960668873485,0.0
geoId/060590756074,2021,2276.299687972796,0.0
geoId/060377016023,2021,6174.162448141123,0.0
geoId/060377015021,2021,3632.984791892253,0.0
geoId/060650438122,2021,5694.732950584403,5445.3420155077965
geoId/060377017013,2021,7313.302803767826,0.0
geoId/060590998013,2021,4579.663064923119,0.0
geoId/060590219204,2021,7449.38849790445,581.1708995421675
geoId/060590219234,2021,949.458089830454,1759.0507790801846
geoId/060377011001,2021,10930.35295490734,0.0
geoId/060372674031,2021,716.50195972435,0.0
geoId/060377016021,2021,3889.224259076456,0.0
geoId/060377016011,2021,4106.499690927665,0.0
geoId/060372674032,2021,272.80668276852117,0.0
geoId/060377016022,2021,3986.0016089200535,0.0
geoId/060377017011,2021,2805.4037940130165,0.0
geoId/060590879011,2021,5201.494275440284,0.0
geoId/060590879022,2021,4116.729184509731,0.0
geoId/060590879012,2021,6430.1930996540295,0.0
geoId/060377017012,2021,5872.999807750161,0.0
geoId/060710029024,2021,3932.625440917821,24367.23506443208
geoId/060710029022,2021,4811.123190458533,15072.895775996434
geoId/060710023072,2021,11478.941230811382,24579.148941647894
geoId/060710029021,2021,3913.154419788578,25995.25619321528
geoId/060710034011,2021,8440.519755085848,28191.89371747741
geoId/060375002013,2021,12222.231852276702,0.0
geoId/060375002012,2021,12859.267978878628,0.0
geoId/060375002021,2021,6986.027271126155,0.0
geoId/060375002011,2021,29247.550238494416,28074.66795434974
geoId/060375034013,2021,5541.24117443737,0.0
geoId/060375034011,2021,6105.620699935495,0.0
geoId/060375002025,2021,18759.948598181225,3779.0111146687977
geoId/060374076024,2021,1856.6204160759492,0.0
geoId/060374076022,2021,2326.783349424581,0.0
geoId/060374076021,2021,3562.756979080964,0.0
geoId/060374077021,2021,9917.065341983482,0.0
geoId/060374076023,2021,2318.3546763475424,0.0
geoId/060375002022,2021,8249.05924657558,0.0
geoId/060374077012,2021,5280.745731891831,1308.7524996030995
geoId/060710074035,2021,7382.008890967695,23565.193204285748
geoId/060710074081,2021,7687.159615567268,32297.05888835745
geoId/060710074082,2021,4770.510533960905,2417.3513064035924
geoId/060710074073,2021,4221.086631620097,34339.7369670744
geoId/060710008172,2021,12157.617928158645,0.0
geoId/060375409014,2021,3495.756765497844,0.0
geoId/060372911201,2021,306.4612898548511,0.0
geoId/060376028023,2021,8708.491260217172,0.0
geoId/060376031013,2021,4720.760042227842,0.0
geoId/060376030011,2021,1865.8550698254428,0.0
geoId/060376030062,2021,2791.1051316354383,0.0
geoId/060376003031,2021,1500.899700549875,0.0
geoId/060374640002,2021,224.7522797914148,0.0
geoId/060590218261,2021,7881.046051784138,5219.420267528379
geoId/060590218283,2021,10195.388964277658,6195.9586995107575
geoId/060590219242,2021,305.632502207071,0.0
geoId/060590219221,2021,74.23978547245996,0.0
geoId/060375015031,2021,2131.101552981065,0.0
geoId/060375016005,2021,3918.7290279005824,0.0
geoId/060375015033,2021,3457.3060819106813,0.0
geoId/060375014001,2021,3256.558307872007,0.0
geoId/060375015032,2021,1679.5079268207526,0.0
geoId/060650427293,2021,28848.720668463615,0.0
geoId/060710008263,2021,10111.371980525657,0.0
geoId/060375713001,2021,8527.593533000741,0.0
geoId/060375712005,2021,4531.526977138661,0.0
geoId/060376503005,2021,9655.73219452064,0.0
geoId/060376206022,2021,638.629886429757,0.0
geoId/060376503002,2021,6842.805714780096,0.0
geoId/060710003031,2021,6595.1162398193665,0.0
geoId/060374027021,2021,6569.042389127157,0.0
geoId/060590525256,2021,4459.6078898502865,0.0
geoId/060710027063,2021,11714.64691938926,24749.983383289855
geoId/060710027053,2021,8817.119043953418,28531.253098974274
geoId/060710027062,2021,10084.948654603168,24256.121475715416
geoId/060710027054,2021,9044.993164639509,24400.720599233777
geoId/060710087045,2021,8876.42107359273,26158.468139409648
geoId/060590019032,2021,5773.767836951352,0.0
geoId/060590111023,2021,5455.698768885832,0.0
geoId/060590868021,2021,1746.0660107870865,0.0
geoId/060590111012,2021,5786.1486128000415,0.0
geoId/060590019031,2021,5881.589962073821,0.0
geoId/060590867011,2021,1180.654478245528,0.0
geoId/060590867014,2021,536.7228281799923,0.0
geoId/060590867012,2021,857.81431064655,0.0
geoId/060590018024,2021,951.3451265440996,0.0
geoId/060590018025,2021,2380.423552410416,0.0
geoId/060379201112,2021,8442.293444473382,6299.559540658039
geoId/060379200171,2021,6973.800102152941,19236.92713720161
geoId/060375331031,2021,2595.8783012470317,0.0
geoId/060375332022,2021,2324.915094007086,0.0
geoId/060379200151,2021,19298.727225786835,11911.362972546533
geoId/060379200181,2021,5024.946538264001,5347.280989562062
geoId/060379200183,2021,2912.0411411427635,12388.871786088152
geoId/060379201111,2021,6736.763896999064,8198.127424939761
geoId/060375326042,2021,3809.0244847104327,0.0
geoId/060590218212,2021,13172.217189984764,0.0
geoId/060590218201,2021,8136.025641997851,0.0
geoId/060590218131,2021,10728.7968824177,0.0
geoId/060372932021,2021,576.4695996571595,0.0
geoId/060372932012,2021,303.50113297214955,0.0
geoId/060372932011,2021,799.9764486865068,0.0
geoId/060375437012,2021,4354.648642047609,0.0
geoId/060372932022,2021,50.05602144222449,0.0
geoId/060590218202,2021,15015.102769716754,0.0
geoId/060650419123,2021,5534.410374708115,1676.9523227328575
geoId/060650419122,2021,18259.10589699359,2944.433806662916
geoId/060650419041,2021,9028.61792295856,877.9587996761051
geoId/061110084021,2021,19933.26226100368,8448.083955858221
geoId/061110084023,2021,5946.844054036599,25604.615659478462
geoId/061110084011,2021,11655.382138025574,19804.92291889787
geoId/061110085002,2021,17554.308705315776,11193.789953484578
geoId/061110084022,2021,8869.830301012773,31728.841386083983
geoId/061110084013,2021,10702.185704759731,23457.6419739365
geoId/061070020091,2021,9514.323971879114,0.0
geoId/060376501012,2021,6047.632136698062,0.0
geoId/060376032001,2021,4134.126684632115,0.0
geoId/060372913002,2021,1425.2415816365192,0.0
geoId/060290046011,2021,1526.1458016496,0.0
geoId/060290046031,2021,1988.982150034877,0.0
geoId/060290046043,2021,2050.274915403065,0.0
geoId/060710095004,2021,9933.15482225548,0.0
geoId/060290050041,2021,21704.259537459377,0.0
geoId/060710001173,2021,7604.490856862251,0.0
geoId/060710001052,2021,14325.744774837309,0.0
geoId/060710001174,2021,5620.365257300563,3309.5026354211363
geoId/060591102013,2021,6552.098106150748,0.0
geoId/060290050032,2021,24428.85048489832,0.0
geoId/060650433092,2021,8080.091031406714,11391.17626453995
geoId/060375350022,2021,2138.884456726424,0.0
geoId/060375350023,2021,2307.498064866953,0.0
geoId/060375351013,2021,2871.177345627804,0.0
geoId/060375350013,2021,1637.652640597544,0.0
geoId/060375351015,2021,2315.648409569756,0.0
geoId/060375328001,2021,4368.289893035783,0.0
geoId/060375328002,2021,4113.69811449103,0.0
geoId/060375351014,2021,3392.2836368650883,0.0
geoId/060375329003,2021,3292.715319485852,0.0
geoId/060590630042,2021,3557.4722477474934,0.0
geoId/060590117153,2021,9349.532033598238,0.0
geoId/060590117152,2021,16047.785465233592,0.0
geoId/061110079042,2021,3323.423745337958,22226.5796395321
geoId/060374011014,2021,4839.583750625254,4405.575269295523
geoId/060374011013,2021,9523.10551256244,5349.121562099404
geoId/060374011012,2021,5164.028429442461,4169.918304661471
geoId/060374011011,2021,7640.5007545341105,5212.644344718569
geoId/060710054002,2021,3884.75725395084,26416.320871664255
geoId/060310010031,2021,17554.57868940663,0.0
geoId/060310010032,2021,16746.226164809173,0.0
geoId/060310010022,2021,7291.619079845032,0.0
geoId/060310005003,2021,28647.6945364894,0.0
geoId/060710087065,2021,9244.747655110765,17924.573314840298
geoId/060710087061,2021,11025.64730795541,27945.243540360676
geoId/060290049025,2021,9121.909754603115,0.0
geoId/060375427001,2021,3244.328482156003,0.0
geoId/060375425024,2021,3730.878592450608,0.0
geoId/060375426013,2021,1037.7023371362004,0.0
geoId/061110053061,2021,13109.92157596733,0.0
geoId/061070026021,2021,4278.895367552105,0.0
geoId/060590219133,2021,5892.994102188799,0.0
geoId/060590219132,2021,5991.8737515485755,0.0
geoId/060375319012,2021,2066.413975371998,0.0
geoId/060375319013,2021,2623.8461152669765,0.0
geoId/060650449231,2021,9641.085246800028,0.0
geoId/060310007012,2021,9017.99986954301,0.0
geoId/060710100192,2021,18850.92332567536,0.0
geoId/060710100143,2021,8346.01479945583,0.0
geoId/060710027052,2021,8677.413755254624,29620.986159940465
geoId/060710027043,2021,7873.971471145894,20994.41677283649
geoId/060591100112,2021,5457.7886686135635,0.0
geoId/060591100151,2021,11826.185054265425,0.0
geoId/060374338011,2021,2031.4454656330872,0.0
geoId/060374334022,2021,4086.663816345773,0.0
geoId/060374334011,2021,3298.302177445908,0.0
geoId/060591100111,2021,11588.87241625268,0.0
geoId/061110085001,2021,4560.516525708414,3605.810468212005
geoId/061110084012,2021,6880.821821724419,18541.353497915756
geoId/060650427161,2021,11042.511367777272,0.0
geoId/061110083061,2021,5399.047694501272,16711.458837344708
geoId/061110084024,2021,3775.173144246162,27000.0927882926
geoId/060650437021,2021,16942.079057144718,0.0
geoId/060650433111,2021,6632.598214762913,3430.194147805832
geoId/060650435122,2021,23679.01859827757,0.0
geoId/060650435081,2021,15898.941351571752,1465.3980648852726
geoId/060374802023,2021,2928.4162184631373,0.0
geoId/060650437022,2021,11206.628350723033,0.0
geoId/060379201091,2021,24747.516610715167,7407.054700592862
geoId/060830030041,2021,7323.01923343655,0.0
geoId/060830030043,2021,6801.583968227041,0.0
geoId/060830030042,2021,7031.993496725228,0.0
geoId/060830030053,2021,6635.869333409795,0.0
geoId/060590626392,2021,6479.117074859638,0.0
geoId/060590626391,2021,2096.334824146021,0.0
geoId/060650425162,2021,4915.4063865083535,0.0
geoId/060590999023,2021,5987.531750918963,0.0
geoId/060590999041,2021,3181.5623038010644,0.0
geoId/060590999043,2021,4478.787167837214,0.0
geoId/061110075141,2021,7778.630792618384,4634.6777286885645
geoId/060375520021,2021,8258.272733623595,0.0
geoId/060375523011,2021,7714.510629878962,0.0
geoId/060710006041,2021,7449.509230789174,0.0
geoId/060710006062,2021,4032.5081044595418,0.0
geoId/060710006061,2021,6908.417924197637,0.0
geoId/060375523013,2021,2137.6002886533342,0.0
geoId/060590218162,2021,9706.84364701295,0.0
geoId/060710076014,2021,3121.3457832931585,0.0
geoId/060590626435,2021,10266.440044868195,11308.516057818151
geoId/060590626436,2021,12446.314287144296,10649.07445995804
geoId/060590626421,2021,12920.5326025107,0.0
geoId/060375326033,2021,1329.0466411902244,0.0
geoId/060374605024,2021,4958.019419577257,0.0
geoId/060374605022,2021,5942.44747367581,0.0
geoId/060374605023,2021,3818.696768944814,0.0
geoId/060374605012,2021,5687.06473295107,0.0
geoId/060590018012,2021,2980.083042935907,0.0
geoId/060590018013,2021,1988.424486239948,0.0
geoId/060376505013,2021,6370.992185152251,0.0
geoId/060590018023,2021,3027.6824204027484,0.0
geoId/060372674022,2021,437.2163988224212,0.0
geoId/060372674021,2021,396.87781265820985,0.0
geoId/060372674041,2021,354.7064535261172,0.0
geoId/060590423192,2021,72.80780198369015,0.0
geoId/060374814026,2021,5067.896451638042,0.0
geoId/061110006001,2021,2321.667192544296,0.0
geoId/060590525262,2021,16357.539459150476,0.0
geoId/060590525258,2021,15883.212047551804,0.0
geoId/060375521001,2021,4425.387630979167,0.0
geoId/060375521003,2021,6617.433561715741,0.0
geoId/061110059072,2021,5937.786602974104,6782.05673586312
geoId/060375521004,2021,2962.3236896499748,0.0
geoId/061070001005,2021,60302.4689573804,56880.54984505742
geoId/060710099061,2021,12840.41278739295,0.0
geoId/060376513023,2021,3114.0186641485284,0.0
geoId/060374333073,2021,484.95747268668936,0.0
geoId/060374333071,2021,5232.1783149292905,0.0
geoId/060590014013,2021,5055.0664047878945,0.0
geoId/060590011011,2021,5919.567510226135,0.0
geoId/060590012021,2021,2584.880353591757,0.0
geoId/060374333072,2021,909.5959756529792,0.0
geoId/060374334033,2021,1866.398475989552,0.0
geoId/060375737006,2021,5990.894385823816,0.0
geoId/060375737005,2021,2618.7522331327464,0.0
geoId/060375723023,2021,3307.937553153908,0.0
geoId/060375726002,2021,3100.528733877856,0.0
geoId/060375725001,2021,3963.331771943435,0.0
geoId/060375726004,2021,1490.3018059068215,0.0
geoId/060375723021,2021,2602.1173495513085,0.0
geoId/060375736013,2021,3036.287209556326,0.0
geoId/060375711015,2021,6483.3226092373925,0.0
geoId/060375736015,2021,4715.828497061506,0.0
geoId/060375737003,2021,4328.7670665409005,0.0
geoId/060379203293,2021,9242.356160054163,2114.2929228847524
geoId/060379203292,2021,12417.613022430443,3582.734221314105
geoId/060710006032,2021,8781.158042531624,0.0
geoId/060710020373,2021,26176.675535011454,5922.694177880436
geoId/061110014012,2021,9608.06766057366,0.0
geoId/061110015033,2021,2577.664713818173,0.0
geoId/061110013014,2021,8974.284900549168,0.0
geoId/060650437011,2021,42177.34279784568,17945.127539016143
geoId/060650437012,2021,12703.938618992435,4710.031401214067
geoId/060650444022,2021,19237.625914663487,107041.24601992471
geoId/060710001095,2021,8364.552391363197,0.0
geoId/060659415001,2021,43597.58798831887,7022.545020877355
geoId/060374072002,2021,3390.6113448944525,0.0
geoId/060374073021,2021,4587.440150908751,0.0
geoId/060374072001,2021,5089.471055812003,0.0
geoId/060375750012,2021,11118.197333075232,0.0
geoId/060374065003,2021,6423.669869060974,0.0
geoId/060590525203,2021,5890.916475679462,0.0
geoId/060590525201,2021,8524.862941946274,0.0
geoId/060590525191,2021,3918.6253383817952,0.0
geoId/060590525192,2021,4800.853041717323,0.0
geoId/060374054004,2021,2352.1545924258785,0.0
geoId/060374054003,2021,5533.829498797089,0.0
geoId/060379108091,2021,37753.54044293795,66017.83513611472
geoId/060374324012,2021,5142.685295049962,0.0
geoId/060374324011,2021,5416.073060075674,0.0
geoId/060374308032,2021,9334.067332823264,0.0
geoId/060374308033,2021,8341.612025169716,0.0
geoId/060374308034,2021,6588.895996704632,0.0
geoId/060374308022,2021,7977.173477579352,0.0
geoId/060374325002,2021,5775.4072609870655,0.0
geoId/060374326014,2021,4060.939720728669,0.0
geoId/060379108131,2021,63158.53483540023,69093.14253079558
geoId/060379108132,2021,67392.23026619849,82661.87423105368
geoId/060590754012,2021,7897.69831102729,0.0
geoId/060377014022,2021,1473.5270455841644,0.0
geoId/060377013042,2021,2331.386785087582,0.0
geoId/060374303011,2021,6613.756392190228,0.0
geoId/060374309011,2021,7644.263587081386,0.0
geoId/060374310011,2021,3125.9546145167074,0.0
geoId/060374303025,2021,3733.055269518621,0.0
geoId/060374303023,2021,3634.6107533116538,0.0
geoId/060374816031,2021,3748.5605034231057,0.0
geoId/060373009011,2021,389.52276039212825,0.0
geoId/060375034015,2021,7038.3596237285665,0.0
geoId/060375034014,2021,3893.477929753175,0.0
geoId/060375432011,2021,4072.118459390628,0.0
geoId/060375432012,2021,6042.803720776328,0.0
geoId/060375432022,2021,1615.3584909424646,0.0
geoId/060375432021,2021,3746.356793135274,0.0
geoId/060375431004,2021,3451.7594912372874,0.0
geoId/060590875032,2021,1622.6319276582365,0.0
geoId/060590635003,2021,2295.877771696909,0.0
geoId/060590635006,2021,6464.4452644321655,0.0
geoId/060590635005,2021,2664.2563945796687,0.0
geoId/060590628004,2021,4554.3830407877085,0.0
geoId/060379108101,2021,39596.01247246181,32128.869010030063
geoId/060372163004,2021,39.240887684270376,0.0
geoId/060374306004,2021,19395.70198339799,0.0
geoId/060374310014,2021,6241.718026000001,0.0
geoId/060374303021,2021,2834.4224238023908,0.0
geoId/060710251001,2021,40565.62168484504,0.0
geoId/060710104092,2021,376955.374638171,0.0
geoId/060710001031,2021,9463.627937642515,7561.306627077443
geoId/060374033213,2021,4819.3208669127225,5583.3494407234
geoId/060374033172,2021,6410.326616594109,0.0
geoId/060374033173,2021,6873.253929013568,6098.040066591149
geoId/060374033162,2021,12740.047748920955,2819.352585810769
geoId/060374033161,2021,13779.410887013497,0.0
geoId/060590626343,2021,5178.154243028177,0.0
geoId/060590626253,2021,1318.63177442323,0.0
geoId/060590423074,2021,2116.638387139609,0.0
geoId/060590423072,2021,7942.374359085074,0.0
geoId/060590995121,2021,3506.4484092101893,0.0
geoId/060590995111,2021,5131.862574080175,0.0
geoId/060590995112,2021,1494.8304711079957,0.0
geoId/060590995113,2021,1610.1647618538004,0.0
geoId/060590995114,2021,1077.7088069153783,0.0
geoId/060376203056,2021,2799.307041940123,0.0
geoId/060376203054,2021,2918.7039092542022,0.0
geoId/060375006001,2021,1708.8456834948672,0.0
geoId/060374307213,2021,4045.274232447671,0.0
geoId/060650420031,2021,39006.22230877723,4938.901704578785
geoId/060372941102,2021,197.37435261718824,0.0
geoId/060270005002,2021,5974.831343270021,0.0
geoId/060375002024,2021,7886.728098071677,0.0
geoId/060375019001,2021,6632.13903833106,0.0
geoId/060375033013,2021,3869.629884872078,0.0
geoId/060375002023,2021,5610.170350137888,0.0
geoId/060650438112,2021,21856.27341265904,102507.1662412247
geoId/060375033012,2021,3664.520754397584,0.0
geoId/060375033011,2021,4118.963755306652,0.0
geoId/060375033021,2021,5768.373725953483,0.0
geoId/060375017001,2021,5240.757608876951,0.0
geoId/060375019002,2021,3502.289941910075,0.0
geoId/060710127002,2021,9365.88044995535,0.0
geoId/060590995122,2021,1381.2701644074002,0.0
geoId/060590320544,2021,7943.585163692033,0.0
geoId/060590320421,2021,20658.75907251153,11368.269038296836
geoId/060590320422,2021,4857.265471289435,3512.4634910067152
geoId/060710008252,2021,7425.725933115888,0.0
geoId/060590320443,2021,14256.312640345644,3722.6255299682553
geoId/060590320542,2021,2041.650283329855,299.65665576703014
geoId/060590320541,2021,18824.10293307364,3618.625551433345
geoId/060590320444,2021,12318.878993325883,1134.8452874316777
geoId/060590320442,2021,7048.585300796387,0.0
geoId/060371352036,2021,769.1544182294864,7264.492374514831
geoId/060371352034,2021,4959.166139660703,7924.879411960521
geoId/060371373011,2021,1287.7322359428,0.0
geoId/060371370002,2021,2268.581692268316,0.0
geoId/060371352035,2021,1172.4154156213006,6649.945423657355
geoId/060590320543,2021,2493.059982542405,5114.0467249370395
geoId/060590320513,2021,4848.190670488792,2352.6638346791665
geoId/060379008052,2021,16197.372650554076,0.0
geoId/060379010082,2021,4910.55855492587,0.0
geoId/060379008051,2021,7508.398302572738,0.0
geoId/060374315021,2021,5124.279373860365,0.0
geoId/060374315022,2021,7476.815672389563,0.0
geoId/060374314004,2021,5544.729958299752,0.0
geoId/060374314002,2021,4234.018970897052,0.0
geoId/060374314003,2021,8845.889491570664,0.0
geoId/060374315024,2021,3453.6333909499963,0.0
geoId/060710084015,2021,9223.780391801356,0.0
geoId/060710084041,2021,4554.041719807199,0.0
geoId/060590636032,2021,5690.545993865333,0.0
geoId/060590525283,2021,6267.798941664453,0.0
geoId/060590525282,2021,2711.487472513757,0.0
geoId/060590525261,2021,3844.390169010004,0.0
geoId/060590525052,2021,7340.406235379103,0.0
geoId/060710001135,2021,6510.235094744583,0.0
geoId/060650432062,2021,3818.940417436297,0.0
geoId/060650432281,2021,7287.738218471859,0.0
geoId/060650427411,2021,6634.1677428515895,0.0
geoId/060710104153,2021,19955.203314489176,0.0
geoId/060377004002,2021,3097.816964045935,0.0
geoId/060377004001,2021,3411.942795382913,0.0
geoId/060377004003,2021,12118.253650025395,0.0
geoId/060371945002,2021,949.4480948461104,0.0
geoId/060372148001,2021,805.9140148735141,0.0
geoId/060375541011,2021,2674.2780567246687,0.0
geoId/060375541012,2021,5984.124637937839,0.0
geoId/060374631023,2021,5303.460250437909,0.0
geoId/060374639002,2021,151.83190220384776,0.0
geoId/060710045092,2021,5681.998977147959,19562.150402569965
geoId/060371944022,2021,551.3026833521614,0.0
geoId/060376023014,2021,11503.12488365152,0.0
geoId/060376038011,2021,4464.25017450096,0.0
geoId/060374823012,2021,1587.0472860681332,0.0
geoId/060374823013,2021,2262.2599247507064,0.0
geoId/060375529002,2021,2295.90742304796,0.0
geoId/060379005011,2021,6148.509884183999,0.0
geoId/060379006082,2021,5622.219065024883,0.0
geoId/060379005062,2021,9534.33967978998,0.0
geoId/060590320494,2021,12426.198057074203,5508.458174420333
geoId/060590320482,2021,9493.606018983382,3680.06867046715
geoId/060590320481,2021,7448.173383544648,6652.089934817926
geoId/060710044043,2021,4618.439511504027,11001.19353529716
geoId/060590992032,2021,10918.405208367449,0.0
geoId/060590992274,2021,6903.576593412729,0.0
geoId/060590992261,2021,7244.019459631138,0.0
geoId/060590992271,2021,4246.339491678958,0.0
geoId/060590992043,2021,8907.117249760466,0.0
geoId/060590992022,2021,7723.958993135822,0.0
geoId/060590992272,2021,2624.702396430728,0.0
geoId/060650442001,2021,2155.829730257661,7369.67741541948
geoId/060375038021,2021,4327.558626702173,0.0
geoId/060375038022,2021,4396.4726310886845,0.0
geoId/060710100221,2021,17241.29127109999,0.0
geoId/060375037021,2021,12029.276283012112,0.0
geoId/060710100134,2021,15884.100503582811,0.0
geoId/060379200162,2021,17033.753685021165,2679.676632853538
geoId/060379200161,2021,5983.260272042144,12687.91421547731
geoId/060379200451,2021,6990.149466663209,11738.825626173908
geoId/060375015041,2021,3900.165080484025,0.0
geoId/060379010081,2021,19042.329694530792,0.0
geoId/060710084031,2021,7811.509729887392,20113.04765089672
geoId/060710084042,2021,7761.977757762818,3770.680189802412
geoId/060591106071,2021,4985.97794832047,0.0
geoId/060375329004,2021,1181.403912237274,0.0
geoId/060375550011,2021,4261.8532563285435,0.0
geoId/060375550022,2021,3916.455230264136,0.0
geoId/060375550013,2021,2638.043404838289,0.0
geoId/060375550021,2021,4467.9761499368615,0.0
geoId/060375550012,2021,2528.6957726680976,0.0
